query_id,original_query,obfuscated_query_distance,obfuscated_query_angle,obfuscated_query_product
87181,causes of left ventricular hypertrophy,moreover of consequence back moreover,chronic of returned rest diseases,lvh of illness causing right
87181,causes of left ventricular hypertrophy,instance of hypertrophy went turned,causing of disease disease diseases,rest of disease problems illness
87181,causes of left ventricular hypertrophy,consequence of resulting consequence consequence,disease of resulting returned factors,atrial of causing illness result
87181,causes of left ventricular hypertrophy,resulting of furthermore resulting instance,illness of severe rest factors,back of disease causing factors
87181,causes of left ventricular hypertrophy,right of causing furthermore causing,causing of right illness hand,severe of severe illness disease
87181,causes of left ventricular hypertrophy,result of took went came,returned of disease resulting illness,result of severe illness right
87181,causes of left ventricular hypertrophy,tachycardia of result moreover particular,resulting of came disease back,severe of resulting illness illness
87181,causes of left ventricular hypertrophy,result of furthermore furthermore consequence,diseases of ventricle causing resulting,resulting of rest resulting resulting
87181,causes of left ventricular hypertrophy,turned of ventricle arrhythmia contractility,resulting of ventricle right causing,problems of took causing illness
87181,causes of left ventricular hypertrophy,consequence of furthermore resulting hypertrophy,came of right resulting ventricle,arrhythmias of result problems illness
87181,causes of left ventricular hypertrophy,result of resulting turned tachycardia,diseases of severe resulting factors,right of result rest factors
87181,causes of left ventricular hypertrophy,right of resulting right right,disease of rest diseases atrial,severe of ventricles causing ventricle
87181,causes of left ventricular hypertrophy,resulting of causing furthermore myocardium,factors of rest tachycardia ventricles,came of ventricle resulting went
87181,causes of left ventricular hypertrophy,back of causing causing moreover,right of resulting diseases factors,came of causing ventricles resulting
87181,causes of left ventricular hypertrophy,ventricle of causing right result,behind of factors tachycardia ventricles,severe of causing myocardium cardiac
87181,causes of left ventricular hypertrophy,moreover of consequence rest came,illness of tachycardia chronic resulting,hand of factors severe rest
87181,causes of left ventricular hypertrophy,causing of took turned causing,tachycardia of chronic causing causing,problems of problems resulting illness
87181,causes of left ventricular hypertrophy,particular of moreover resulting consequence,went of ventricle illness severe,problems of arrhythmias ventricle returned
87181,causes of left ventricular hypertrophy,causing of went rest tachycardia,causing of back ventricles causing,right of resulting lvh illness
87181,causes of left ventricular hypertrophy,causing of moreover right went,rest of right cardiac severe,severe of arrhythmias resulting resulting
87181,causes of left ventricular hypertrophy,took of causing furthermore rest,returned of cardiac chronic tachycardia,resulting of resulting right illness
87181,causes of left ventricular hypertrophy,causing of contractility turned instance,resulting of chronic hand resulting,resulting of causing back disease
87181,causes of left ventricular hypertrophy,causing of hypertrophy took consequence,right of came causing diseases,severe of causing problems systole
87181,causes of left ventricular hypertrophy,instance of consequence fibrillation resulting,arrhythmia of resulting causing back,went of right severe went
87181,causes of left ventricular hypertrophy,came of resulting consequence particular,factors of chronic causing returned,result of right tachycardia illness
87181,causes of left ventricular hypertrophy,furthermore of tachycardia resulting moreover,hand of causing resulting came,causing of illness took resulting
87181,causes of left ventricular hypertrophy,rest of resulting causing went,causing of resulting diseases disease,disease of resulting returned went
87181,causes of left ventricular hypertrophy,ventricle of ventricles resulting moreover,atrial of causing illness returned,back of severe rest result
87181,causes of left ventricular hypertrophy,took of consequence moreover causing,back of ventricle returned causing,cardiac of resulting resulting returned
87181,causes of left ventricular hypertrophy,resulting of right consequence causing,diseases of resulting right disease,factors of rest right took
87181,causes of left ventricular hypertrophy,furthermore of returned furthermore contractility,causing of arrhythmias factors back,severe of resulting arrhythmias back
87181,causes of left ventricular hypertrophy,consequence of consequence instance consequence,illness of came came causing,illness of disease disease severe
87181,causes of left ventricular hypertrophy,moreover of particular rest result,arrhythmias of severe went illness,result of resulting disease right
87181,causes of left ventricular hypertrophy,furthermore of moreover rest resulting,diseases of resulting causing causing,severe of returned result tachycardia
87181,causes of left ventricular hypertrophy,turned of particular furthermore myocardium,diseases of causing resulting systole,disease of causing came result
87181,causes of left ventricular hypertrophy,cardiac of resulting resulting resulting,came of illness resulting disease,illness of disease resulting severe
87181,causes of left ventricular hypertrophy,result of rest causing consequence,factors of resulting went causing,severe of ventricle right causing
87181,causes of left ventricular hypertrophy,went of went back furthermore,severe of returned causing illness,resulting of resulting myocardium ventricle
87181,causes of left ventricular hypertrophy,causing of consequence causing causing,returned of causing disease ventricles,resulting of went returned factors
87181,causes of left ventricular hypertrophy,came of back furthermore result,causing of arrhythmias factors hand,result of cardiac arrhythmias resulting
87181,causes of left ventricular hypertrophy,causing of returned result instance,causing of ventricle disease disease,resulting of rest resulting back
87181,causes of left ventricular hypertrophy,resulting of myocytes result went,disease of disease returned ventricles,severe of tachycardia took right
