query_id,original_query,obfuscated_query_distance,obfuscated_query_angle,obfuscated_query_product
87181,causes of left ventricular hypertrophy,affects of cardiac affects disease,affects of severe diastolic middle,affects of mitral affects atrial
87181,causes of left ventricular hypertrophy,leave of occurs symptoms occur,turned of symptoms symptoms leave,diastolic of rest atrial middle
87181,causes of left ventricular hypertrophy,affects of arrhythmia severe symptoms,affects of prostatic disease prostatic,rest of severe severe middle
87181,causes of left ventricular hypertrophy,symptoms of occurs leave occurs,severe of middle affects aortic,mitral of afterload affects occurs
87181,causes of left ventricular hypertrophy,mitral of occur occurs rest,occurs of symptoms occur away,behind of disease disease behind
87181,causes of left ventricular hypertrophy,occurs of behind affects occur,disease of disease affects symptoms,cardiac of symptoms affects symptoms
87181,causes of left ventricular hypertrophy,occurs of affects affects turned,severe of disease severe arrhythmias,severe of behind affects arrhythmia
87181,causes of left ventricular hypertrophy,occurs of middle disease away,disease of disease turned leave,leave of arrhythmia occurs rest
87181,causes of left ventricular hypertrophy,affects of occurs leave behind,diastolic of affects tachycardia disease,disease of disease away behind
87181,causes of left ventricular hypertrophy,tachycardia of severe occurs afterload,affects of symptoms contractility middle,affects of symptoms symptoms occur
87181,causes of left ventricular hypertrophy,occur of severe disease behind,middle of cardiac leave affects,tachycardia of turned severe affects
87181,causes of left ventricular hypertrophy,away of occur occurs leave,arrhythmias of middle occur away,affects of symptoms occur turned
87181,causes of left ventricular hypertrophy,affects of leave occurs turned,severe of middle severe affects,affects of occur middle tachycardia
87181,causes of left ventricular hypertrophy,leave of affects rest occurs,symptoms of disease affects affects,leave of mitral cardiac disease
87181,causes of left ventricular hypertrophy,cardiac of occur severe symptoms,affects of affects cardiac affects,symptoms of severe severe arrhythmias
87181,causes of left ventricular hypertrophy,away of rest rest affects,severe of cardiac symptoms occurs,diastolic of affects affects aortic
87181,causes of left ventricular hypertrophy,disease of undid rest symptoms,aortic of occurs middle disease,turned of mitral severe affects
87181,causes of left ventricular hypertrophy,occurs of disease symptoms aortic,severe of occur symptoms behind,affects of occurs away myocytes
87181,causes of left ventricular hypertrophy,occur of occurs behind symptoms,diastolic of severe affects lvh,occurs of tachycardia disease symptoms
87181,causes of left ventricular hypertrophy,diastolic of cardiac occurs symptoms,affects of mitral occurs leave,affects of affects disease affects
87181,causes of left ventricular hypertrophy,leave of cardiac severe occurs,disease of occur behind affects,occur of affects affects affects
87181,causes of left ventricular hypertrophy,occurs of occur occurs severe,affects of occur affects occurs,symptoms of diastolic mitral severe
87181,causes of left ventricular hypertrophy,occur of arrhythmia disease symptoms,middle of rest occurs severe,away of leave symptoms aortic
87181,causes of left ventricular hypertrophy,severe of occurs occurs affects,arrhythmia of cardiac mitral affects,rest of affects arrhythmia tachycardia
87181,causes of left ventricular hypertrophy,away of disease away disease,rest of affects disease arrhythmias,arrhythmia of behind symptoms affects
87181,causes of left ventricular hypertrophy,diastolic of symptoms occurs middle,affects of disease affects severe,rest of aortic arrhythmia disease
87181,causes of left ventricular hypertrophy,severe of occurs affects arrhythmia,occur of rest tachycardia affects,away of symptoms affects symptoms
87181,causes of left ventricular hypertrophy,occurs of tachycardia severe occurs,affects of away severe symptoms,leave of middle affects rest
87181,causes of left ventricular hypertrophy,affects of occur middle occur,rest of severe middle affects,affects of disease disease severe
87181,causes of left ventricular hypertrophy,occurs of severe turned away,mitral of arrhythmias behind disease,leave of behind affects rest
87181,causes of left ventricular hypertrophy,severe of leave symptoms disease,arrhythmia of occur behind diastolic,leave of away severe occurs
87181,causes of left ventricular hypertrophy,affects of severe undid away,rest of symptoms leave away,behind of middle diastolic disease
87181,causes of left ventricular hypertrophy,symptoms of disease disease occurs,cardiac of aortic prostatic affects,affects of leave cardiac away
87181,causes of left ventricular hypertrophy,symptoms of symptoms severe away,away of disease affects cardiac,cardiac of occur occur arrhythmias
87181,causes of left ventricular hypertrophy,occur of affects affects severe,symptoms of leave rest symptoms,affects of symptoms disease leave
